D1,D2
0.7305690206770799,-0.06914672859652433
-0.07368401977723926,1.2662134113487438
-1.689935564675462,-1.311630868384382
0.040175015432301356,-1.429299208496428
-0.8055977796335858,-0.14712213226546383
0.931070618213055,0.7123895421018889
2.2894741664969507,-1.3050228626972116
0.5643920140534301,0.6436947364056291
2.3483182772586293,-1.0449636228353634
-0.2922490154400339,-0.8536050913557993
-0.595370507268444,-0.6655989713786971
-0.533377997912671,0.3868238354050903
-0.9702529624626516,-0.5005286536566899
0.8849081088153774,-0.6338278619381355
-0.2009020001430282,0.7337014952464478
0.048523527604127106,0.6305609919520252
1.0880449940287482,-1.6125644701606645
0.6847491923476305,0.4905740518807688
-0.31571325104774445,-1.214147778279209
0.504606866897079,2.285003177875787
-0.9989919123382895,-0.6873539605545012
-0.8912494533155572,0.07559315664258745
-0.6827040462376793,-1.5456710458939673
0.21763934900214968,0.4522053378479655
0.6947155122707432,0.8298757876855726
-0.38773327940982777,-1.2406088702831435
-0.6752147751986947,-1.1518086949400659
-1.8773007347594157,-0.6189937400378409
0.26426541291997147,-0.15510049714012702
-0.009702262886584892,-0.8607493699169031
0.7063752801645427,-0.8409662212670871
1.230008371819017,-0.5538820486465966
2.335735891928179,-1.2607773251060985
-1.6685274735103444,-0.12042846662295098
-0.6462272690552882,2.30027284527575
0.9739903833246845,-0.8332636719225086
1.344046059693395,0.6976896767628763
1.4644233688337591,-0.4837113718764071
0.38747682825927005,0.7247262300091997
0.8595086330155599,1.5737867167746595
1.6891839546061886,-0.7739258263755201
-0.5168256242334478,1.0859543523453563
1.1185017222052631,0.7775914543286049
-1.1575302322254495,-0.24393091898757785
-0.4747023603153415,0.5712939433847473
0.28180891532726193,-0.687952486051488
-0.1526243612557704,0.02843629297013854
1.1349311589797622,-0.13648758774915404
-1.263420241560291,0.27688635926553307
0.8776707767261257,-0.7227209162458578
-1.5692662523007026,1.0215147739078858
1.7813067896121915,-1.5039197372582123
-1.7927740404777996,1.1342246892124985
-2.960502975636941,0.5452545490359009
0.037500687151118754,0.15347479599387118
-1.4961264266765943,-0.600095886445866
0.6418007165725313,-0.05152476339094964
0.7438430071835617,0.5926116235918418
-1.2967906385323145,-0.3580541873001957
-0.5407274503474776,0.3268742004677439
-0.8131445316038518,0.14440631366812606
-0.7029816328290402,2.198864537740959
-0.6526754025469689,0.4252105475723832
0.40659141206219435,-0.10846471366465703
-0.8018860641415635,-1.3719057351832384
0.0714346980246397,0.201891067863319
0.6711552198530063,-1.4290276800503992
0.4034902023513272,-1.3129123794889566
2.0345117435844355,-0.09606544181301539
-0.5768720367421988,-1.211073597393922
1.6871649330960397,-0.47521465025267967
-0.14414321542536718,0.5383985530447379
-0.8018860641415635,-1.3719057351832384
0.13640728893482368,0.6339092626029516
0.17284468709165487,-0.0017154763993889018
1.6944022651852917,-0.3863215959449574
0.6594349685856608,-0.22941440869580038
1.6459627896716555,-1.3487294648649524
0.09379020736044932,-0.8707073937503506
1.1019116556828066,0.33974208498821723
-1.3604125534542975,-0.19024758072992262
1.5577051443842884,-0.4350960373537707
1.0917099940452286,-0.7112912262385865
-1.795993905872382,-1.0014153735744984
-1.1604995457520668,0.5640943288356646
0.8585637945349052,-0.017439318804167343
1.1828775945985535,-0.4553648541594017
0.10126698668136992,1.1602156475321914
-0.6440906482971349,2.7560233852587572
1.6501217658899003,0.9639191312930665
0.9116434841566174,0.7505222673764889
-0.43102237343842786,0.43726851981245896
0.36297880298059676,-0.0005224910944331763
-0.43327392885307964,-0.8501773230171945
1.8401509003738703,-1.2438604973963638
1.8815257763066051,0.6725804053306691
-0.2618409802769291,-0.41843274418340853
0.07198132793775355,1.0051904251155672
-0.13487691011089223,0.9781212381634511
0.18654905275332487,0.8969014708483435
-0.28336243824483415,0.2781702336634539
-0.6157967018043997,1.0227229644406048
0.046491388584563476,0.6549047879066962
-1.1286400319253684,0.4248705087744938
-0.6733763070407514,2.6009981628421333
0.0870576438517852,-0.11285333076426504
1.1746682875502206,0.8288532495543844
-2.343078057052075,-1.70935128658219
-0.19337243619926267,-0.0928138146997946
0.09379020736044932,-0.8707073937503506
-0.47948476808249335,1.0898760616251513
0.8776707767261257,-0.7227209162458578
0.6601075980267819,-0.0647700274538177
0.6419780920075832,1.0322645057524842
-0.12447795882624414,-0.8723341926995093
1.2143603936532088,-0.7022082660801837
0.9528220441887055,0.5696040983520891
-0.0007753039296604078,0.5160792605494
1.426408657934718,0.3189736016881307
-0.3381101250148076,-0.07936564288199341
0.35945759172436154,1.970560971376904
-1.1325518898279234,2.8210419405710563
-1.0053807729980413,-1.6112829590560904
-0.7081916967760641,0.40727048728358684
-0.5821021381625477,-0.8708907506647666
-0.4235818480623239,-1.438326953332119
-0.12649698033639306,-0.5736230165766687
0.24321782385104007,0.11876676265644785
1.1746682875502206,0.8288532495543844
1.1607327813593034,0.4090748334815762
-0.4513640611734839,-1.120624691358082
1.0506534616836876,-0.6422999135673066
0.8660237477187787,-0.3272239924085024
-1.0239073104515328,-0.08656525743107621
-0.13382200279780518,3.0457383315683217
-0.1994491258890654,-0.9340031033286016
-0.7820249421093034,-0.6475029797359505
1.3668338025610762,1.3947788304820934
-0.47965121197891647,0.30856848361900313
-1.2495562533546716,0.3682885195197832
0.05056892863197894,1.364766554000788
-0.8135330931489106,-0.9764088113458832
0.8438856871884144,1.888531115402243
0.3982718917722244,-1.7005166099195184
0.7145573484399452,0.4375864011752178
-0.40362942479296987,-0.4795837531404386
-0.597271383533817,-0.7910985121453032
-0.8682538353492258,-0.9370879012478165
-0.8570969392589702,-0.8719748729828902
0.24227573549439121,-0.17075638925035283
-0.4068181498350251,0.9961554602011321
-1.142849374754953,-0.8481984695219628
0.15107287707901415,-0.6827220595034453
-0.2658168970967276,-0.49918526939317975
-1.1928475572407904,-0.6886895686573172
-0.7061063707320463,0.8626326693471447
1.9639282995640936,0.015020950270718668
-0.9873993290379838,-1.4824521134417579
-0.174668788138741,-0.3192292323684582
0.47966202604595765,0.3181897253391785
-0.6500370068154537,-0.8842627676039773
0.7122785670254578,0.3274744667041156
-0.25619709325934875,0.20286620649950815
0.5141808440373132,0.8959263322121542
0.4005882700724277,0.9083311608556147
-1.3546429401571867,0.5594559194493921
-0.7117502577496267,0.24133371866422818
-0.08633427532745697,0.625412540979224
0.8185759452645965,1.8142584181953907
-0.1526243612557704,0.02843629297013854
-0.17161634139941184,0.8887267176630714
-0.22576283709228412,0.5840373420174395
0.24337056782364433,1.6180173241693128
-0.3381101250148076,-0.07936564288199341
-0.8481477895727927,-1.4161512727743513
0.561319226610481,-0.8651345781504264
-0.39213729236452854,0.3918879096667478
-0.13110494202868145,-0.42366317073145127
-0.6538472965524265,0.5688879393003264
1.4202765433452056,-0.9646622310348684
-0.0903265873756013,-0.0938457769919093
0.41317065540287756,1.1241448631263502
0.4130806417829318,0.5413130971361638
-2.1224788836289004,0.14161990602240968
0.45637130563228856,-0.054794147990514575
-1.9327330861103962,0.02061092749381668
-0.1364760391459581,0.36242033273383206
0.787064172118095,1.167415262081274
1.5518209331555037,-0.3200243778594196
-0.43715471834389913,0.15244428693837414
-0.1487435717649507,-0.9741853169854305
-1.393784989167137,-0.5806846131503791
-0.5590423380306476,1.1241312719753958
-0.2009020001430282,0.7337014952464478
-0.20076474190836807,-0.4367384610321494
-0.6208442210580993,-0.2907176646748166
0.47008925501607923,0.8459797829468699
-0.6992326788776828,1.723426108383032
-0.8196191882345304,3.038538717019239
1.3427196198177629,0.11469359455097089
-1.9327330861103962,0.02061092749381668
0.13648685321299928,0.2643378762243495
-0.24267029082359878,-1.508806741818034
0.3122406111651148,1.23913282237661
1.2607754613641564,1.7049943252919775
-0.04503326670882698,-0.007015147864003794
0.8151616659479661,-1.8840534000297842
1.3805254365939208,-0.43826968288064905
1.3204169227387992,-0.02868565189702204
-0.7029116601796949,-0.12358694947517256
0.6447372105129064,1.3109595585059035
0.4590388134567652,-0.13667094466357047
-0.595370507268444,-0.6655989713786971
-1.3791041316966401,-1.1849521636847637
-0.02902251765156011,-0.8146311907511069
0.5709390304478599,-0.1630831022577382
1.2716015987959302,0.2913182220694913
1.1739506356416292,-1.8321934846257046
0.8144374837514737,1.2553524716436686
0.30203982284669584,-1.1526567305242896
0.5720882261784225,0.9267693031117521
0.4016861710888548,1.997795208305656
0.5222570378941928,0.8727103795181603
-0.8348834383772021,-0.30214735468208775
0.8776707767261257,-0.7227209162458578
1.3723868799563563,-0.7385111363993262
-0.5711217106817003,0.1455618285917143
-0.6847338964424377,0.7818999204471289
-1.583779181671,1.6170444161476216
1.3204169227387992,-0.02868565189702204
0.022205996602994167,1.269484634120405
1.8342400081602503,-0.749757469492181
-0.6968229255138914,-0.26083980826875774
-0.048998910546038055,0.15653594037221732
-1.243480639680281,-0.9834845902671502
0.6074510703564083,1.253365122486711
-1.1481698909045286,-0.5840396249335231
1.1583476626372537,-0.7499408264065974
-1.6467283123343053,-1.0899600449103486
-0.11945791302133439,-0.8191600945688067
-1.8652185013752647,0.7278532345191131
-2.32899444050202,-0.5646868577821321
-2.551015686811989,0.7206536199700303
-1.201874233567137,-0.633670622296846
0.3112985228084659,0.9496096704698096
-0.09197447342886138,1.662834606649384
-0.1487435717649507,-0.9741853169854305
-0.6273865218910317,0.613791339378245
-0.9772849457779379,1.1637723042926071
-0.8495642958476988,0.302120195852297
0.42776149925342843,-0.06295445339822082
-0.47982172500883175,-1.5993543841516225
-1.0052177709500059,1.1526428396690374
-0.1994491258890654,-0.9340031033286016
0.3975477095757321,1.438889261753934
-1.0239073104515328,-0.08656525743107621
-0.9022970751417815,1.4398508092391686
0.2548351357396591,-0.14566917834810716
1.2146129519664788,0.3587769212519533
1.2357164401401888,-1.1663169462179714
0.787064172118095,1.167415262081274
-3.2240037913561816,-1.2627609277296725
0.7577785133744785,1.01239003966465
0.0282135330901063,-0.3729125706261133
-0.14558185076159041,1.6631413139076068
-0.9367036911635945,-0.7069302838266245
-1.0239073104515328,-0.08656525743107621
1.0339148216723844,-0.3192485132871875
-0.7295928362234836,-1.7917253616944244
1.031979846278563,0.25560703982676675
0.39226446172421303,0.15450273132219078
-0.3961126993791539,-0.8820945985194791
-0.37992548896118594,2.5246180313365447
-1.525702406190643,0.9170808355448926
-1.2352446305391607,-1.268611168862575
0.18090516573574442,0.2756025201654271
2.1299110791087137,0.2188206140961557
-1.1381810268714476,1.2133008274585335
-0.5433867545121349,-0.39008622646640295
-0.3160200612329478,-1.2758149637513423
-0.8495642958476988,0.302120195852297
-0.3024588186905777,0.1586206689083949
0.49453251662706216,-0.17925815374776474
1.4177498371798496,-0.6199596869705759
1.547038525388352,0.19855774038098423
0.2980557023670781,-0.4345720321268578
-0.2995267292910102,-1.1875514511105716
1.0880449940287482,-1.6125644701606645
0.29538403995155404,-0.7568297106441044
0.5208768309075341,-0.7956466968817327
0.4016861710888548,1.997795208305656
-0.5717976697441618,-1.1659798188491837
-0.050481684288460484,-0.5395325330266448
0.17625064546225525,-0.4151761321673562
0.02475248181121325,0.20835111955648225
0.8849081088153774,-0.6338278619381355
1.8401509003738703,-1.2438604973963638
0.057771985108168875,-0.267878553180889
-0.6084282796240726,-0.8562115404102297
1.0289145549103376,-1.0888535819175205
0.3307681321453889,1.7817043181863002
-0.8303052110989355,0.6169078075843012
-1.0720476911041306,-0.5517400114333643
-0.9163942160018236,-1.4022626552501045
-1.3781294056486242,-2.0949021115921775
-2.9822683679514332,-1.452331935232973
1.7616284155036537,-0.3675543716821349
-0.43628411785308235,-0.08906294949171337
0.19311598504870497,-0.42306882557414904
-0.0624324492134273,1.3844926928568366
1.6931598714259868,-0.6931733011657487
-0.2741963170660537,-0.14067099762951557
0.5505978581571543,-0.5634904336440422
-0.3849398852914429,0.7596243439596748
-0.03651178869054477,-1.208493541705008
-0.1993755781890292,0.9239820598204773
-0.5230772793503641,-1.0854185978898834
-1.0747693922223454,-1.6433946650523579
1.9513459142336436,-0.2007927520000164
0.5114710784735104,-0.9912671946718008
0.1491163134484189,-0.7617093064935737
0.8931225133150147,0.8571997672713898
-0.23314723263971182,-1.0677995577142427
-0.8018860641415635,-1.3719057351832384
0.12066611274027407,1.2685837453180635
1.6997817078334887,-1.348140372733116
0.8551114278155286,0.42111600459109616
-1.3553680736178397,-0.5377093588062323
-1.2967906385323145,-0.3580541873001957
-0.10618750517462214,-1.268955388000149
-0.08633427532745697,0.625412540979224
1.157021222761622,-1.3329369086185028
0.8918801195557102,0.5503480620505987
-1.3778630319790033,1.3545904511929372
-0.9751826006328461,-0.10201531721378482
1.0417832685975188,-1.6568100077517776
0.4880672107836769,-0.2812913404990455
-0.17735906210720562,-2.1304524241979506
0.07350774989175256,1.1954709896895968
-0.03615473395047922,-0.8024999780134928
0.8667023511724695,0.28280213471450977
0.14387915892210468,0.608262522556704
-0.13623003097135938,0.774156524361378
1.038606635701093,-1.6770032122324448
-0.8702148446931336,0.47742606347473143
-0.46835653715004877,-1.12473950798795
0.4016861710888548,1.997795208305656
0.8849081088153774,-0.6338278619381355
-1.4814357639825815,1.5290203647223068
0.8776707767261257,-0.7227209162458578
-1.1286400319253684,0.4248705087744938
-2.2865873575899878,-0.2435866998500038
0.17490202374597782,1.2923983946856987
0.44276427326117196,-0.4895604892303532
0.17092610692617935,1.2116458694759276
-0.7001032287422797,-0.15416320517312698
-1.4122705799310764,-0.3373557761458185
0.0870576438517852,-0.11285333076426504
-1.241470489150877,0.5713856313609638
1.0475335946580173,-0.3001745817661416
-0.8445145539285202,-0.6561611707121551
1.0917099940452286,-0.7112912262385865
-0.19153850544833068,-1.0397483305204953
0.6123111090913272,-1.6890869199122474
-1.3816959600956835,0.46205511556550777
-0.25619709325934875,0.20286620649950815
-0.4068181498350251,0.9961554602011321
-1.125422205271602,2.805014085706763
0.8849081088153774,-0.6338278619381355
2.3789570568627125,-0.685973686616666
-1.8005031322152434,0.18149181531756628
0.05649564034526818,0.14949486746455412
-1.0075129801671219,0.6591549739601631
-0.8607301749032426,-1.6319649750450866
0.16543345288798386,1.4165379999975825
0.8446512734291702,-0.24649124350848642
1.4299045508424035,-1.0614479787493833
0.0714346980246397,0.201891067863319
0.5419354120027304,-0.2636549860579172
1.7216837510873957,0.10252195662029638
1.5776773049924355,0.5575476765996816
0.2276848916438404,1.016342927274218
-0.2601655141670211,0.570448314873663
-0.5730380968117533,0.881353661879715
-0.07976734303207683,-0.6945577554432688
0.2601838241461883,0.5046445276684444
-0.8348834383772021,-0.30214735468208775
-0.23598460843999738,0.4591393102756926
1.2460242805439292,2.1420826316716877
-0.15290547592045695,1.2764993748115911
-1.0431535154379903,-0.703498658173745
1.3310835417347353,-0.662339429631777
1.3218325588116269,0.12786215846207388
-0.5942488362829476,-1.9469156340876848
1.5518209331555037,-0.3200243778594196
-1.0362213607909325,0.879361772538986
1.1028537440394555,0.6292652368950176
1.3017978829911194,-0.8173646520484008
-0.37352393658024313,0.032460108013312824
-0.718700492579105,0.18079080465537958
1.3204169227387992,-0.02868565189702204
0.1957700213968579,2.2602491732603407
0.4783046302390744,-0.14367080713285585
-0.07976734303207683,-0.6945577554432688
-1.0864164212296927,-1.2478977412150027
-0.3420411375255882,-0.21438330390746907
-0.16871044778631256,-0.35881999571850065
-0.9324751574523311,-1.7380420234367693
-1.4986646555784526,0.3021178678567649
-0.827359777931219,-0.997024428479358
-0.6787307544526711,-0.234895954073143
-0.44790390012176096,1.738389149750649
-0.34690598566423037,2.048388358599174
-0.8500264447941613,-1.8370804891855264
-0.1974727132363436,0.011154663203970641
-1.0053807729980413,-1.6112829590560904
0.516253895904426,1.8895062540384324
1.931428503082887,-0.8614268327250979
-0.18582568422899662,-0.3843422606333846
-0.22750763368037602,0.39172285969011156
2.2570406745496125,-1.4273972875066296
0.24993750011902444,0.29804702774682
2.708661900013814,0.3066310965734227
-0.03615473395047922,-0.8024999780134928
-1.1816981575059662,-0.8083220810183264
-0.8534427031354255,1.252534070216638
1.6501217658899003,0.9639191312930665
-2.5212946825805806,1.0109242575485042
1.3513820659721871,-0.1851418530351539
-0.13487691011089223,0.9781212381634511
0.6189967914749287,0.27885913218147923
2.3708508364493834,-0.7737401333681225
1.0649327771626178,-1.691682422486982
0.6047874486453441,-0.994209846114977
1.283130970699966,0.6323958636783084
-0.01728036131523427,-0.12675397942312167
0.5222570378941928,0.8727103795181603
0.094226288298519,-1.4582274823983228
0.2601838241461883,0.5046445276684444
0.20177843120312886,-0.7229042731602742
-0.7247205396023905,1.752310869390745
-1.7796562549988304,-0.6705160590659992
-0.6109934530955894,-0.35085457275111287
2.8380950077407303,0.6455438520843457
0.05069804984534082,0.6594749021627739
-0.10464916301062703,1.4226696124868758
-0.4271152645867402,-0.3094638913876708
0.5444864594462844,-1.0068237259428598
-0.31571325104774445,-1.214147778279209
0.04079591842055616,-0.1570988683553783
0.14685425961747595,-0.4673143631652624
-0.8900680745402988,-1.4169418655046417
0.7458193133971827,1.3251472536292228
-0.675570664517103,-0.4615495311027575
-0.24773807649026255,0.11929975881032814
-1.3553680736178397,-0.5377093588062323
1.1485315091155484,0.009824627082382745
0.4718950354258827,0.9324333198308123
1.9513459142336436,-0.2007927520000164
-0.3245097748790216,0.06694657194954334
-0.28336243824483415,0.2781702336634539
0.0714346980246397,0.201891067863319
-0.44581716449832315,0.4522797345244991
-1.2141949809366648,-0.8284593678505265
-0.31265309820996656,2.366199577506088
1.4177498371798496,-0.6199596869705759
-0.409225039280874,1.4718466742843777
-0.4419007581319943,0.7215932752303768
-0.905237319911568,-1.3371496269851781
-1.8978731944353766,1.1183740381678384
-0.21511134297261292,-0.5393674830500086
-1.0425614597070376,-0.7930727987175158
-1.5970251009695284,-0.003580163836366519
0.8992058365698522,2.817970934063403
0.18090516573574442,0.2756025201654271
-0.5131096194442378,0.5924889743728059
-0.49933799792965855,-0.8044918673542218
-0.10559125136727586,1.1331464605800754
-1.4536006264687045,2.0026898670907034
-0.7314270616662673,-0.3962097002422145
-1.0413989952503218,-1.0084541184866294
-0.3381101250148076,-0.07936564288199341
-0.19725526443089825,1.1543113094010469
1.276398407191302,1.390249926664394
0.27181120242727175,-0.25644886317361776
-1.7538784737840534,0.10877859085670262
1.0917099940452286,-0.7112912262385865
-0.1350808588484799,-0.5044156959412225
-0.20348112304261454,2.994308109624585
1.426408657934718,0.3189736016881307
-0.595370507268444,-0.6655989713786971
0.38747682825927005,0.7247262300091997
1.994567079168177,0.37401088648941605
0.4746617592839107,-0.4514153432911545
-1.5033061954054343,-1.0643609511047372
1.4881944146266737,-0.061501499480864176
0.2864086733597311,-0.03907510828950258
0.9017849594694388,0.5573643196852651
-0.9998979610964581,-1.2174344444354845
-1.5927398380298337,-1.934989046144348
